start,size,total_stores,zero_values,max_value,min_value,stack_trace
0xc58a3e0,18738,4179,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc598c80,18738,9180,6,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc59f040,18738,4079,11,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc944600,18738,3753,2,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xc982e60,18738,12095,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xca6bb80,18738,8422,16,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xd0736f0,18738,11824,19,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xd5925e0,18738,0,0,,,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xd598db0,18738,1460,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xe599530,18738,13638,51,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0xf599c90,18738,9508,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x5548ff0,18688,6424,957,55.4186582,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x2199F1: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:72) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x50e9390,18432,6336,960,0.561703206,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x2199F1: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:72) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x547ff20,17232,1882698,12,14.01063871,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x54842b0,17232,1884426,12,9.816884538,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5488640,17232,2156,0,18.576,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x567ebc0,17040,1738282,12,12.83119008,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5682e90,17040,1739590,12,13.07990231,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5687160,17040,2132,0,19.775,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x54e8640,16848,1921278,12,55.97358992,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x54ec850,16848,1922478,12,47.54921587,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x54f0a60,16848,2108,0,36.977,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5938020,16584,1786717,18,66.04712585,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x593c130,16584,1787665,18,58.83516948,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5940240,16584,2076,0,39.313,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5492b10,16512,1920316,0,13.56126497,-12.73138614,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5496bd0,16512,1922200,0,10.22064165,-10.89736526,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x549ac90,16512,2064,0,19.226,-19.956,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x56e8720,16512,1781016,0,3.722972678,-6.494165821,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x56ec7e0,16512,1782828,0,2.862741051,-6.844223606,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x56f08a0,16512,2064,0,19.778,-19.098,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x534caf0,16464,1567130,12,76.20623478,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5350b80,16464,1567178,12,70.28014723,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5354c10,16464,2060,0,0.372,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x566c670,16392,1711277,18,64.16823791,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x56706c0,16392,1713077,3028,59.63096772,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5674710,16392,2052,0,20.149,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x56fa9f0,16392,1755581,18,10.62206969,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x56fea40,16392,1756493,18,8.070111551,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5702a90,16392,2052,0,20.261,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5691480,16344,1642587,6,9.509690237,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x56954a0,16344,1643523,6,7.478882385,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x56994c0,16344,2044,0,19.38,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x539f8c0,16320,1757632,0,56.757002,-60.73652531,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x53a38c0,16320,1758520,1796,53.46862059,-54.68960518,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x53a78c0,16320,2040,0,0.748,-36.826,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x595b2e0,16248,1766451,6,54.76008731,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x595f2a0,16248,1767807,6,53.29605747,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5963260,16248,2032,0,39.277,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x57e89b0,16200,1658821,18,60.33942287,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x57ec940,16200,1658821,18,55.8700009,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x57f08d0,16200,2028,0,55.153,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x521d3a0,16152,1676271,6,56.58502163,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5221300,16152,1677171,6,53.23542835,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5225260,16152,2020,0,18.798,-99999,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219C8A: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:76) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5891b00,16128,1732160,0,58.90191414,-57.86989197,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219A7C: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:74) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
0x5895a40,16128,1733012,0,53.74163194,-52.22552373,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x219B82: Patch::readfile(_IO_FILE*, Molecule*) (Patch.C:75) ==319==    by 0x21A7EA: PatchList::readfile(_IO_FILE*, Molecule*) (PatchList.C:91) ==319==    by 0x10A7C5: main (spec_namd.C:96)"
